order_id,user_id,order_time,location,items_ordered,total_amount,payment_method,delivery_time,delivery_duration_mins,delivered_on_time
ORD101718,USR3102,2025-06-27 01:37:09,Kolkata,Vegetables,1477.15,Cash,2025-06-27 03:00:09,83.0,0
ORD101719,USR3981,2025-06-18 02:18:08,Bangalore,Vegetables,434.85,UPI,2025-06-18 03:20:08,62.0,0
ORD101720,USR3114,2025-06-14 20:48:55,Mumbai,"Vegetables, Snacks, Juice",299.15,Wallet,2025-06-14 22:16:55,88.0,0
ORD101721,USR8088,2025-06-18 10:38:02,Delhi,"Snacks, Milk",269.94,Card,2025-06-18 12:06:02,88.0,0
ORD101722,USR9238,2025-06-12 16:16:40,Pune,"Milk, Sugar",524.59,UPI,2025-06-12 16:29:40,13.0,1
ORD101723,USR1907,2025-06-29 02:01:56,Mumbai,Snacks,241.46,Wallet,2025-06-29 02:33:56,32.0,1
ORD101724,USR3034,2025-06-27 08:58:30,Bangalore,"Vegetables, Rice",1069.03,Card,2025-06-27 10:17:30,79.0,0
ORD101725,USR9488,2025-07-01 13:01:40,Hyderabad,"Sugar, Bread, Juice",187.21,Cash,2025-07-01 14:26:40,85.0,0
ORD101726,USR3507,2025-07-01 23:16:32,Chennai,"Vegetables, Rice",813.19,Cash,2025-07-01 23:58:32,42.0,1
ORD101727,USR5982,2025-06-26 14:59:58,Delhi,"Snacks, Vegetables, Bread",1495.38,Wallet,2025-06-26 15:36:58,37.0,1
ORD101728,USR3697,2025-07-01 04:45:39,Pune,Milk,1239.56,Cash,2025-07-01 05:02:39,17.0,1
ORD101729,USR3653,2025-06-26 01:04:33,Bangalore,"Eggs, Snacks, Flour, Rice, Sugar",961.31,UPI,2025-06-26 01:14:33,10.0,1
ORD101730,USR6286,2025-07-01 21:37:34,Bangalore,"Flour, Snacks, Fruits, Sugar, Eggs",528.76,Card,2025-07-01 22:23:34,46.0,0
ORD101731,USR4694,2025-06-25 02:45:57,Kolkata,"Sugar, Juice",973.45,Card,2025-06-25 03:57:57,72.0,0
ORD101732,USR6669,2025-06-22 05:56:18,Mumbai,Bread,837.86,UPI,2025-06-22 06:27:18,31.0,1
ORD101733,USR9501,2025-06-27 06:16:22,Delhi,"Sugar, Bread",696.52,Cash,2025-06-27 07:35:22,79.0,0
ORD101734,USR5653,2025-06-07 03:35:28,Hyderabad,Sugar,282.99,Card,2025-06-07 04:05:28,30.0,1
ORD101735,USR2292,2025-06-18 19:29:14,Kolkata,"Fruits, Rice",1341.25,UPI,2025-06-18 20:13:14,44.0,1
ORD101736,USR5105,2025-06-28 10:57:20,Hyderabad,Bread,729.7,Cash,2025-06-28 12:25:20,88.0,0
ORD101737,USR4216,2025-06-15 18:04:52,Chennai,"Sugar, Snacks, Vegetables, Flour, Fruits",372.47,Wallet,2025-06-15 18:18:52,14.0,1
ORD101738,USR5496,2025-06-15 16:18:42,Pune,"Flour, Eggs",614.86,Wallet,2025-06-15 17:27:42,69.0,0
ORD101739,USR3050,2025-06-12 00:43:07,Chennai,Eggs,679.78,Cash,2025-06-12 01:38:07,55.0,0
ORD101740,USR5961,2025-07-03 00:42:26,Mumbai,"Juice, Flour",1258.55,Wallet,2025-07-03 01:41:26,59.0,0
ORD101741,USR9740,2025-06-11 13:05:04,Delhi,"Flour, Snacks, Sugar",1127.06,Wallet,2025-06-11 14:02:04,57.0,0
ORD101742,USR2530,2025-06-13 03:16:37,Hyderabad,"Bread, Juice, Sugar, Fruits",1177.03,UPI,2025-06-13 03:31:37,15.0,1
ORD101743,USR9234,2025-06-22 19:15:23,Delhi,"Flour, Sugar, Milk, Bread",115.44,Cash,2025-06-22 20:20:23,65.0,0
ORD101744,USR3762,2025-06-19 16:26:55,Kolkata,"Vegetables, Eggs, Sugar, Milk, Rice",682.62,Cash,2025-06-19 17:34:55,68.0,0
ORD101745,USR3526,2025-06-18 16:37:29,Kolkata,Fruits,773.88,Cash,2025-06-18 17:15:29,38.0,1
ORD101746,USR3804,2025-06-24 11:03:50,Mumbai,"Rice, Flour, Bread, Sugar",126.87,Cash,2025-06-24 12:23:50,80.0,0
ORD101747,USR6531,2025-06-25 04:57:09,Delhi,"Flour, Juice, Sugar, Fruits",463.74,Wallet,2025-06-25 06:23:09,86.0,0
ORD101748,USR1674,2025-06-11 10:03:27,Delhi,"Vegetables, Fruits, Eggs, Milk, Bread",1164.41,Card,2025-06-11 10:30:27,27.0,1
ORD101749,USR1464,2025-06-15 10:06:54,Delhi,"Fruits, Milk, Rice, Vegetables, Snacks",291.95,Wallet,2025-06-15 10:17:54,11.0,1
ORD101750,USR2330,2025-07-02 15:18:26,Kolkata,"Vegetables, Sugar, Fruits, Eggs, Snacks",849.43,Wallet,2025-07-02 15:35:26,17.0,1
ORD101751,USR1744,2025-06-28 12:18:25,Kolkata,"Flour, Bread, Eggs",401.28,Card,2025-06-28 13:42:25,84.0,0
ORD101752,USR5336,2025-06-12 16:37:04,Mumbai,"Milk, Flour",116.97,Card,2025-06-12 17:40:04,63.0,0
ORD101753,USR4453,2025-06-24 18:54:39,Mumbai,"Vegetables, Milk",437.68,Wallet,2025-06-24 19:41:39,47.0,0
ORD101754,USR7825,2025-06-09 10:45:17,Mumbai,"Vegetables, Eggs",1466.22,Cash,2025-06-09 11:42:17,57.0,0
ORD101755,USR1496,2025-06-21 18:21:21,Kolkata,"Milk, Fruits, Flour",1222.15,Wallet,2025-06-21 18:57:21,36.0,1
ORD101756,USR9159,2025-06-20 20:34:28,Hyderabad,"Bread, Milk, Snacks, Rice, Vegetables",1443.41,UPI,2025-06-20 21:03:28,29.0,1
ORD101757,USR9938,2025-06-30 02:41:13,Bangalore,"Snacks, Bread, Vegetables",783.0,UPI,2025-06-30 03:02:13,21.0,1
ORD101758,USR5745,2025-06-04 22:08:26,Pune,"Juice, Vegetables",253.63,Wallet,2025-06-04 23:00:26,52.0,0
ORD101759,USR5949,2025-06-12 20:55:03,Pune,"Milk, Sugar, Snacks",867.14,Cash,2025-06-12 22:05:03,70.0,0
ORD101760,USR8912,2025-07-02 06:01:29,Pune,"Vegetables, Eggs",736.13,UPI,2025-07-02 06:41:29,40.0,1
ORD101761,USR5012,2025-06-25 00:10:13,Delhi,"Milk, Flour, Bread",1282.1,Card,2025-06-25 01:20:13,70.0,0
ORD101762,USR7653,2025-06-15 02:31:13,Chennai,"Vegetables, Flour, Fruits, Juice",237.32,Cash,2025-06-15 03:54:13,83.0,0
ORD101763,USR5873,2025-06-07 00:23:54,Chennai,"Fruits, Snacks, Vegetables, Bread",783.54,Cash,2025-06-07 01:39:54,76.0,0
ORD101764,USR8430,2025-06-13 10:24:41,Bangalore,"Juice, Eggs, Rice, Bread, Snacks",310.07,Cash,2025-06-13 11:08:41,44.0,1
ORD101765,USR2195,2025-06-07 17:49:17,Kolkata,"Snacks, Eggs, Rice, Milk",554.55,Cash,2025-06-07 18:13:17,24.0,1
ORD101766,USR1981,2025-06-25 20:34:11,Delhi,"Eggs, Rice, Sugar, Juice",1132.3,Wallet,2025-06-25 20:59:11,25.0,1
ORD101767,USR3589,2025-06-17 19:50:17,Delhi,"Fruits, Rice",766.43,Wallet,2025-06-17 20:12:17,22.0,1
ORD101768,USR8202,2025-06-26 00:18:29,Delhi,"Vegetables, Milk",626.24,UPI,2025-06-26 01:02:29,44.0,1
ORD101769,USR7809,2025-06-13 19:01:18,Mumbai,"Eggs, Sugar, Juice",652.27,Card,2025-06-13 20:25:18,84.0,0
ORD101770,USR8933,2025-06-28 21:41:36,Pune,"Fruits, Bread, Eggs, Milk, Sugar",743.23,Card,2025-06-28 22:49:36,68.0,0
ORD101771,USR8609,2025-06-14 01:53:24,Hyderabad,"Rice, Juice",1199.02,Cash,2025-06-14 02:23:24,30.0,1
ORD101772,USR4342,2025-07-03 00:33:06,Kolkata,Flour,1348.92,Wallet,2025-07-03 01:36:06,63.0,0
ORD101773,USR6573,2025-06-21 20:40:27,Mumbai,"Milk, Bread",1437.47,Wallet,2025-06-21 22:04:27,84.0,0
ORD101774,USR3353,2025-06-15 18:00:17,Delhi,"Juice, Milk, Bread, Sugar",1201.66,UPI,2025-06-15 18:39:17,39.0,1
ORD101775,USR6121,2025-06-13 16:07:26,Kolkata,Milk,541.57,Cash,2025-06-13 17:04:26,57.0,0
ORD101776,USR6231,2025-06-21 08:46:30,Kolkata,"Fruits, Bread",1063.39,Wallet,2025-06-21 09:30:30,44.0,1
ORD101777,USR6658,2025-06-15 15:50:36,Kolkata,"Eggs, Milk, Flour",712.64,Card,2025-06-15 16:37:36,47.0,0
ORD101778,USR7532,2025-06-10 11:23:07,Bangalore,Flour,456.54,Wallet,2025-06-10 12:03:07,40.0,1
ORD101779,USR3142,2025-06-21 20:34:14,Delhi,"Bread, Fruits, Eggs",1277.22,Card,2025-06-21 22:01:14,87.0,0
ORD101780,USR7070,2025-06-22 19:43:04,Delhi,"Sugar, Rice, Eggs, Flour",153.8,Wallet,2025-06-22 20:16:04,33.0,1
ORD101781,USR9437,2025-06-21 12:01:41,Hyderabad,"Rice, Eggs, Fruits",1362.47,UPI,2025-06-21 12:59:41,58.0,0
ORD101782,USR2739,2025-06-10 20:53:38,Delhi,Flour,746.07,UPI,2025-06-10 21:34:38,41.0,1
ORD101783,USR6228,2025-06-11 09:50:14,Mumbai,"Flour, Bread, Milk",992.08,Wallet,2025-06-11 10:54:14,64.0,0
ORD101784,USR4960,2025-06-04 08:25:55,Chennai,Bread,1023.1,Card,2025-06-04 09:53:55,88.0,0
ORD101785,USR8642,2025-06-28 08:10:11,Hyderabad,"Vegetables, Bread, Juice, Flour, Milk",1353.16,Card,2025-06-28 09:17:11,67.0,0
ORD101786,USR3007,2025-06-11 03:40:35,Kolkata,"Milk, Fruits",991.34,UPI,2025-06-11 03:52:35,12.0,1
ORD101787,USR5382,2025-06-21 12:39:02,Pune,"Juice, Eggs, Snacks, Rice",959.51,Cash,2025-06-21 14:08:02,89.0,0
ORD101788,USR8366,2025-06-29 13:33:16,Hyderabad,"Fruits, Juice, Bread",193.31,Card,2025-06-29 14:51:16,78.0,0
ORD101789,USR5061,2025-06-15 08:41:02,Hyderabad,"Eggs, Bread, Fruits, Milk",825.77,Card,2025-06-15 09:00:02,19.0,1
ORD101790,USR3308,2025-06-16 21:10:48,Delhi,"Snacks, Bread, Sugar",310.24,Wallet,2025-06-16 21:44:48,34.0,1
ORD101791,USR2586,2025-06-21 02:16:20,Hyderabad,Snacks,1132.41,Wallet,2025-06-21 03:33:20,77.0,0
ORD101792,USR1829,2025-06-20 03:29:26,Pune,Milk,817.11,Cash,2025-06-20 04:39:26,70.0,0
ORD101793,USR5754,2025-06-24 05:50:11,Hyderabad,"Eggs, Sugar, Juice, Vegetables, Flour",1052.32,Card,2025-06-24 06:28:11,38.0,1
ORD101794,USR7293,2025-06-19 09:11:02,Mumbai,"Eggs, Juice, Sugar, Snacks, Flour",158.34,Wallet,2025-06-19 09:39:02,28.0,1
ORD101795,USR7850,2025-06-30 15:35:35,Bangalore,"Sugar, Vegetables, Snacks",218.71,Cash,2025-06-30 16:27:35,52.0,0
ORD101796,USR5067,2025-06-26 09:42:52,Mumbai,Vegetables,1102.85,Cash,2025-06-26 10:57:52,75.0,0
ORD101797,USR3616,2025-06-17 14:00:01,Mumbai,"Snacks, Vegetables, Bread, Juice",200.92,Cash,2025-06-17 15:23:01,83.0,0
ORD101798,USR6364,2025-06-24 03:52:33,Bangalore,Eggs,199.76,UPI,2025-06-24 05:02:33,70.0,0
ORD101799,USR6123,2025-06-27 08:15:49,Bangalore,"Snacks, Eggs",116.95,Cash,2025-06-27 09:07:49,52.0,0
ORD101800,USR4110,2025-06-04 22:08:24,Hyderabad,"Rice, Sugar, Bread, Milk",1439.1,Wallet,2025-06-04 22:42:24,34.0,1
ORD101801,USR3610,2025-06-19 19:28:50,Mumbai,"Juice, Vegetables, Eggs, Milk, Rice",1132.51,Card,2025-06-19 19:57:50,29.0,1
ORD101802,USR9163,2025-06-26 14:11:06,Delhi,"Eggs, Juice",594.55,Wallet,2025-06-26 15:08:06,57.0,0
ORD101803,USR9433,2025-06-04 23:31:07,Chennai,"Snacks, Rice, Juice",515.15,Wallet,2025-06-05 00:04:07,33.0,1
ORD101804,USR8648,2025-06-18 20:11:55,Chennai,"Juice, Snacks, Eggs, Sugar",589.58,Wallet,2025-06-18 20:31:55,20.0,1
ORD101805,USR9171,2025-06-10 09:05:16,Chennai,"Juice, Sugar",1184.51,Cash,2025-06-10 10:09:16,64.0,0
ORD101806,USR6055,2025-06-10 03:41:25,Mumbai,"Rice, Flour, Sugar, Vegetables, Juice",1025.92,Wallet,2025-06-10 04:18:25,37.0,1
ORD101807,USR9148,2025-06-22 14:21:28,Pune,"Juice, Bread",359.27,Card,2025-06-22 15:39:28,78.0,0
ORD101808,USR1379,2025-06-20 02:12:55,Bangalore,"Juice, Flour, Fruits, Snacks, Milk",343.75,Card,2025-06-20 03:24:55,72.0,0
ORD101809,USR2475,2025-06-14 22:25:22,Hyderabad,"Snacks, Milk",237.75,Wallet,2025-06-14 23:33:22,68.0,0
ORD101810,USR7442,2025-06-30 10:54:54,Hyderabad,"Milk, Snacks",1024.42,Cash,2025-06-30 11:08:54,14.0,1
ORD101811,USR9281,2025-06-13 19:39:01,Chennai,"Rice, Eggs, Bread, Milk, Flour",1170.12,UPI,2025-06-13 20:39:01,60.0,0
ORD101812,USR8491,2025-06-03 20:03:23,Hyderabad,"Eggs, Vegetables, Rice",471.06,Cash,2025-06-03 20:33:23,30.0,1
ORD101813,USR4944,2025-06-20 09:44:16,Delhi,"Flour, Juice",129.32,Wallet,2025-06-20 10:05:16,21.0,1
ORD101814,USR4524,2025-07-02 13:08:33,Delhi,"Fruits, Sugar",215.04,Card,2025-07-02 14:07:33,59.0,0
ORD101815,USR6781,2025-06-12 06:05:02,Bangalore,Eggs,1455.0,UPI,2025-06-12 06:18:02,13.0,1
ORD101816,USR1797,2025-07-02 18:16:30,Hyderabad,Eggs,513.62,Wallet,2025-07-02 19:07:30,51.0,0
ORD101817,USR1828,2025-06-26 04:55:33,Mumbai,"Milk, Juice, Snacks, Sugar",1176.91,Wallet,2025-06-26 05:42:33,47.0,0
ORD101818,USR5609,2025-06-24 00:58:41,Hyderabad,Sugar,974.53,Wallet,2025-06-24 01:32:41,34.0,1
ORD101819,USR9108,2025-06-16 00:36:39,Mumbai,Rice,634.72,Wallet,2025-06-16 00:59:39,23.0,1
ORD101820,USR8710,2025-06-08 15:54:29,Pune,"Eggs, Milk, Sugar, Rice, Bread",387.96,Card,2025-06-08 17:18:29,84.0,0
ORD101821,USR5681,2025-06-12 01:53:53,Kolkata,Fruits,269.94,UPI,2025-06-12 02:34:53,41.0,1
ORD101822,USR9793,2025-06-29 01:31:33,Chennai,Milk,961.02,Card,2025-06-29 01:51:33,20.0,1
ORD101823,USR1133,2025-06-22 15:39:07,Mumbai,"Juice, Eggs, Flour, Fruits, Snacks",1184.49,Card,2025-06-22 16:49:07,70.0,0
ORD101824,USR2761,2025-06-06 15:25:28,Pune,"Flour, Vegetables",1001.47,UPI,2025-06-06 15:52:28,27.0,1
ORD101825,USR8060,2025-06-13 11:21:57,Kolkata,"Juice, Snacks, Rice, Sugar",842.42,Wallet,2025-06-13 11:57:57,36.0,1
ORD101826,USR3194,2025-07-02 18:28:19,Chennai,Vegetables,158.73,UPI,2025-07-02 19:32:19,64.0,0
ORD101827,USR5333,2025-06-27 02:15:30,Kolkata,Eggs,1455.88,Cash,2025-06-27 03:18:30,63.0,0
ORD101828,USR6992,2025-06-20 07:39:57,Delhi,Milk,1218.2,Card,2025-06-20 09:03:57,84.0,0
ORD101829,USR7606,2025-07-01 10:18:53,Hyderabad,"Eggs, Flour, Sugar, Milk, Fruits",509.95,Card,2025-07-01 10:48:53,30.0,1
ORD101830,USR6995,2025-06-11 21:58:33,Kolkata,"Rice, Flour, Vegetables, Sugar",1471.96,Wallet,2025-06-11 22:51:33,53.0,0
ORD101831,USR1741,2025-06-04 05:52:01,Pune,"Vegetables, Fruits, Juice, Bread, Eggs",942.63,UPI,2025-06-04 06:06:01,14.0,1
ORD101832,USR7563,2025-06-09 05:15:16,Bangalore,Flour,915.39,Cash,2025-06-09 06:05:16,50.0,0
ORD101833,USR1838,2025-06-12 21:01:16,Hyderabad,"Eggs, Fruits, Juice, Vegetables",1147.3,UPI,2025-06-12 22:09:16,68.0,0
ORD101834,USR4189,2025-06-11 23:03:49,Chennai,Fruits,1236.48,Wallet,2025-06-12 00:06:49,63.0,0
ORD101835,USR6939,2025-07-01 03:52:35,Kolkata,"Eggs, Flour, Bread, Juice",1019.07,Card,2025-07-01 05:15:35,83.0,0
ORD101836,USR5728,2025-06-22 21:14:54,Hyderabad,"Rice, Snacks, Juice, Sugar",279.33,Card,2025-06-22 21:45:54,31.0,1
ORD101837,USR2204,2025-06-26 20:36:27,Bangalore,"Eggs, Milk, Snacks, Rice",573.57,Wallet,2025-06-26 21:50:27,74.0,0
ORD101838,USR7329,2025-06-11 03:41:27,Chennai,"Fruits, Vegetables, Bread, Milk",1399.32,Cash,2025-06-11 04:54:27,73.0,0
ORD101839,USR9261,2025-06-06 07:19:48,Chennai,Snacks,414.46,Card,2025-06-06 08:39:48,80.0,0
ORD101840,USR8378,2025-06-06 20:43:15,Bangalore,"Snacks, Milk, Fruits, Eggs, Bread",621.03,Card,2025-06-06 20:56:15,13.0,1
ORD101841,USR5582,2025-06-08 12:05:18,Hyderabad,"Bread, Sugar, Fruits, Vegetables, Milk",704.91,Wallet,2025-06-08 13:19:18,74.0,0
ORD101842,USR2946,2025-06-20 15:15:30,Bangalore,"Fruits, Flour, Sugar",715.17,Card,2025-06-20 15:39:30,24.0,1
ORD101843,USR3108,2025-06-18 14:22:28,Mumbai,Fruits,958.12,Cash,2025-06-18 15:47:28,85.0,0
ORD101844,USR2584,2025-06-05 23:34:45,Delhi,"Bread, Milk, Rice",1420.31,Card,2025-06-06 00:05:45,31.0,1
ORD101845,USR7453,2025-06-10 12:50:03,Bangalore,Milk,436.97,Cash,2025-06-10 13:46:03,56.0,0
ORD101846,USR7114,2025-06-23 11:22:42,Chennai,"Bread, Vegetables, Milk",270.1,UPI,2025-06-23 12:17:42,55.0,0
ORD101847,USR6555,2025-06-04 05:43:18,Mumbai,"Vegetables, Juice, Fruits",376.46,UPI,2025-06-04 06:06:18,23.0,1
ORD101848,USR6990,2025-06-19 00:41:26,Delhi,"Juice, Snacks, Eggs",1341.69,Card,2025-06-19 01:40:26,59.0,0
ORD101849,USR3363,2025-06-05 16:35:37,Kolkata,Snacks,1004.14,Wallet,2025-06-05 17:04:37,29.0,1
ORD101850,USR4261,2025-06-21 11:37:22,Kolkata,"Flour, Bread, Eggs, Milk",500.27,Wallet,2025-06-21 12:36:22,59.0,0
ORD101851,USR9341,2025-06-05 19:29:57,Bangalore,"Juice, Rice, Milk, Eggs, Bread",1242.33,Card,2025-06-05 20:11:57,42.0,1
ORD101852,USR7576,2025-06-10 01:34:45,Delhi,"Rice, Bread",1305.92,Wallet,2025-06-10 02:42:45,68.0,0
ORD101853,USR9193,2025-06-17 21:36:48,Kolkata,Fruits,1285.12,Card,2025-06-17 22:28:48,52.0,0
ORD101854,USR1659,2025-06-24 08:31:28,Hyderabad,"Eggs, Sugar",1386.5,Card,2025-06-24 09:59:28,88.0,0
ORD101855,USR1742,2025-07-01 18:41:09,Chennai,"Flour, Sugar, Snacks, Fruits, Bread",453.14,Wallet,2025-07-01 19:02:09,21.0,1
ORD101856,USR1637,2025-06-03 09:28:34,Bangalore,"Vegetables, Snacks, Juice",1157.06,UPI,2025-06-03 10:17:34,49.0,0
ORD101857,USR3245,2025-07-02 19:43:10,Kolkata,Juice,744.76,Cash,2025-07-02 20:12:10,29.0,1
ORD101858,USR6456,2025-06-30 03:14:28,Chennai,"Fruits, Bread",1278.8,Card,2025-06-30 04:01:28,47.0,0
ORD101859,USR8761,2025-06-14 06:20:13,Mumbai,"Sugar, Rice",1119.89,Card,2025-06-14 06:32:13,12.0,1
ORD101860,USR9508,2025-07-02 13:22:49,Mumbai,Milk,1187.03,Wallet,2025-07-02 13:59:49,37.0,1
ORD101861,USR8487,2025-06-14 18:18:52,Delhi,"Vegetables, Flour",1018.63,UPI,2025-06-14 19:23:52,65.0,0
ORD101862,USR3440,2025-06-12 20:54:41,Mumbai,Rice,348.4,UPI,2025-06-12 21:16:41,22.0,1
ORD101863,USR9446,2025-06-27 23:22:55,Pune,Rice,863.04,UPI,2025-06-28 00:48:55,86.0,0
ORD101864,USR3290,2025-06-04 06:48:25,Mumbai,"Eggs, Vegetables, Sugar",1478.54,Wallet,2025-06-04 08:03:25,75.0,0
ORD101865,USR6373,2025-06-10 03:55:55,Bangalore,Vegetables,1412.34,Wallet,2025-06-10 04:41:55,46.0,0
ORD101866,USR6218,2025-06-04 02:06:52,Chennai,"Snacks, Sugar, Bread, Milk, Rice",160.44,Wallet,2025-06-04 03:04:52,58.0,0
ORD101867,USR3662,2025-07-01 12:17:07,Kolkata,"Vegetables, Rice, Sugar, Juice",330.74,UPI,2025-07-01 13:32:07,75.0,0
ORD101868,USR7438,2025-06-09 15:23:04,Kolkata,"Eggs, Bread, Rice, Milk",284.42,Wallet,2025-06-09 16:08:04,45.0,1
ORD101869,USR5902,2025-06-22 19:57:03,Pune,"Vegetables, Juice, Flour",1116.37,Cash,2025-06-22 21:00:03,63.0,0
ORD101870,USR6511,2025-06-17 22:19:03,Delhi,"Eggs, Rice, Snacks, Vegetables, Juice",1244.9,UPI,2025-06-17 22:54:03,35.0,1
ORD101871,USR9311,2025-06-30 22:09:23,Kolkata,"Snacks, Bread, Juice",398.92,UPI,2025-06-30 23:33:23,84.0,0
ORD101872,USR9351,2025-06-18 17:54:30,Mumbai,"Rice, Vegetables, Milk, Flour, Snacks",808.19,Wallet,2025-06-18 19:15:30,81.0,0
ORD101873,USR9721,2025-06-08 21:13:32,Chennai,Fruits,1276.98,Wallet,2025-06-08 22:02:32,49.0,0
ORD101874,USR9025,2025-06-20 06:17:24,Kolkata,"Milk, Eggs, Bread, Flour, Fruits",1125.92,UPI,2025-06-20 07:09:24,52.0,0
ORD101875,USR5911,2025-06-10 03:56:36,Kolkata,"Sugar, Juice",859.13,Cash,2025-06-10 04:27:36,31.0,1
ORD101876,USR8780,2025-06-22 11:10:29,Hyderabad,Fruits,926.49,Wallet,2025-06-22 11:39:29,29.0,1
ORD101877,USR1272,2025-06-28 13:30:42,Bangalore,"Rice, Bread, Snacks, Fruits",811.7,UPI,2025-06-28 13:47:42,17.0,1
ORD101878,USR7035,2025-06-19 21:37:11,Kolkata,"Flour, Rice, Bread, Milk",516.57,Cash,2025-06-19 22:15:11,38.0,1
ORD101879,USR6427,2025-06-04 02:44:37,Kolkata,"Bread, Juice",891.03,Wallet,2025-06-04 03:33:37,49.0,0
ORD101880,USR2795,2025-06-16 23:34:18,Mumbai,"Fruits, Juice, Snacks, Milk",1064.44,Wallet,2025-06-17 00:13:18,39.0,1
ORD101881,USR7824,2025-06-30 11:15:21,Mumbai,"Snacks, Rice, Fruits",1322.65,Wallet,2025-06-30 12:19:21,64.0,0
ORD101882,USR6040,2025-06-07 23:08:06,Mumbai,"Bread, Vegetables, Rice, Milk",990.81,UPI,2025-06-07 23:33:06,25.0,1
ORD101883,USR1436,2025-06-21 06:47:05,Chennai,"Eggs, Rice, Sugar, Snacks, Bread",1165.57,UPI,2025-06-21 07:42:05,55.0,0
ORD101884,USR8775,2025-06-12 09:09:11,Bangalore,"Sugar, Milk, Juice",324.1,Card,2025-06-12 10:20:11,71.0,0
ORD101885,USR5350,2025-06-16 18:01:37,Kolkata,Snacks,746.18,Cash,2025-06-16 18:17:37,16.0,1
ORD101886,USR4728,2025-06-30 02:20:04,Pune,"Rice, Fruits, Milk, Bread",113.06,UPI,2025-06-30 03:49:04,89.0,0
ORD101887,USR1841,2025-06-17 13:34:37,Pune,Juice,445.35,Card,2025-06-17 14:28:37,54.0,0
ORD101888,USR8871,2025-06-29 09:45:17,Bangalore,"Vegetables, Eggs, Bread",1117.05,Cash,2025-06-29 10:53:17,68.0,0
ORD101889,USR3793,2025-07-01 00:45:23,Chennai,"Bread, Vegetables",1488.53,Wallet,2025-07-01 01:50:23,65.0,0
ORD101890,USR9589,2025-06-10 13:40:53,Delhi,"Bread, Vegetables, Rice, Juice",238.85,Cash,2025-06-10 14:37:53,57.0,0
ORD101891,USR7229,2025-06-18 00:34:10,Pune,"Flour, Fruits, Vegetables, Bread",662.09,Card,2025-06-18 01:10:10,36.0,1
ORD101892,USR3421,2025-07-02 10:01:30,Pune,Bread,1220.1,Card,2025-07-02 11:03:30,62.0,0
ORD101893,USR4968,2025-06-24 21:57:50,Bangalore,"Snacks, Vegetables, Eggs, Bread",385.65,Wallet,2025-06-24 23:19:50,82.0,0
ORD101894,USR1517,2025-06-20 15:14:05,Chennai,"Juice, Rice, Flour",877.12,Card,2025-06-20 15:58:05,44.0,1
ORD101895,USR2800,2025-06-05 23:58:48,Chennai,"Eggs, Juice, Snacks, Rice, Vegetables",1126.3,Cash,2025-06-06 00:58:48,60.0,0
ORD101896,USR4125,2025-06-05 19:29:40,Mumbai,"Milk, Flour, Fruits, Sugar",962.38,UPI,2025-06-05 20:15:40,46.0,0
ORD101897,USR1310,2025-07-02 09:07:19,Chennai,"Sugar, Eggs, Snacks, Rice, Juice",363.23,Cash,2025-07-02 10:13:19,66.0,0
ORD101898,USR8225,2025-06-07 12:23:35,Mumbai,"Milk, Eggs, Rice",597.54,UPI,2025-06-07 12:40:35,17.0,1
ORD101899,USR6139,2025-06-12 03:07:47,Kolkata,"Rice, Snacks",1197.31,Wallet,2025-06-12 04:35:47,88.0,0
ORD101900,USR7861,2025-06-16 01:48:10,Kolkata,Juice,875.92,Wallet,2025-06-16 02:17:10,29.0,1
ORD101901,USR3481,2025-06-23 00:18:45,Hyderabad,"Flour, Milk, Rice",107.32,Card,2025-06-23 01:20:45,62.0,0
ORD101902,USR7765,2025-07-01 13:11:38,Chennai,"Rice, Bread",1165.39,Cash,2025-07-01 13:32:38,21.0,1
ORD101903,USR4340,2025-06-19 10:58:01,Bangalore,Fruits,149.44,Cash,2025-06-19 11:56:01,58.0,0
ORD101904,USR7723,2025-06-16 09:45:07,Mumbai,"Juice, Flour",1144.03,Cash,2025-06-16 10:11:07,26.0,1
ORD101905,USR9221,2025-06-14 08:08:08,Hyderabad,"Sugar, Juice",383.47,Wallet,2025-06-14 09:21:08,73.0,0
ORD101906,USR8726,2025-06-11 23:18:55,Delhi,"Snacks, Fruits",1441.3,Cash,2025-06-12 00:09:55,51.0,0
ORD101907,USR2020,2025-06-13 21:22:20,Delhi,"Sugar, Milk",615.12,Wallet,2025-06-13 22:00:20,38.0,1
ORD101908,USR3262,2025-06-25 02:00:43,Delhi,"Snacks, Milk, Vegetables",557.7,Cash,2025-06-25 02:28:43,28.0,1
ORD101909,USR9498,2025-06-14 10:57:12,Mumbai,"Flour, Bread, Rice",308.44,Cash,2025-06-14 11:17:12,20.0,1
ORD101910,USR4397,2025-06-26 11:30:46,Chennai,"Juice, Sugar, Snacks, Eggs",527.85,UPI,2025-06-26 12:29:46,59.0,0
ORD101911,USR6325,2025-06-25 21:56:01,Mumbai,"Juice, Flour, Snacks, Milk, Bread",1327.31,Card,2025-06-25 23:16:01,80.0,0
ORD101912,USR8837,2025-06-08 07:02:32,Delhi,"Juice, Snacks, Eggs, Vegetables",1494.87,Card,2025-06-08 08:09:32,67.0,0
ORD101913,USR9609,2025-06-12 17:59:53,Chennai,"Eggs, Flour, Juice, Fruits, Sugar",615.63,Cash,2025-06-12 18:42:53,43.0,1
